crc,indtype,rndinten,expinten
OS161019X,3030,0,0
OS1610210,3030,0,0
OS1610229,3420,0,0
OS1657131,1512,0,0
OS165714X,3762,0,0
OS1658193,3121,.00003088326,0
OS1900015,1312,0,0
OS1900031,1312,0,0
OS190004X,3450,0,0
OS1900066,3153,0,0
OS1900074,3179,0,0
OS2111501,1921,0,1
OS2113179,3020,0,0
OS2113187,2629,0,0
OS2115211,1512,.0027246606,0
OS211522X,4160,0,0
OS2168866,4391,0,0
OS2251029,2319,0,0
OS2251088,4043,0,0
OS2251096,1390,0,.35043436
OS2251109,3121,0,0
OS2283012,3133,0,0
OS2283135,3133,0,0
OS2283194,1390,0,.13379282
OS2283258,4392,0,0
OS2283311,2230,0,0
OS2283370,3571,0,0
OS2283434,3133,0,0
OS2283493,3133,0,0
OS2335011,3040,0,0
OS2363231,1341,0,0
OS2363290,3133,0,.41877934
OS2370087,3431,0,0
OS2370503,1351,0,.20703934
OS2370976,3133,.00011525479,0
OS2371039,1590,.000093492898,0
OS2371098,3529,.00016451304,0
OS2371274,1390,0,.18217702
OS2371338,3190,0,0
OS2371450,3110,0,0
OS237175X,1351,0,0
OS2371936,1390,.00062058633,.010357372
OS2372357,3571,.00048364516,0
OS237271X,1351,.00098716689,0
OS2379073,3139,0,0
OS2402106,1341,0,0
OS240251X,2440,0,.116898
OS2402544,3131,0,0
OS2402560,1492,0,.1251945
OS2402747,1492,0,0
OS2459495,3030,0,0
OS2459508,3133,0,0
OS2459516,2224,0,0
OS2459524,1390,0,1
OS2459532,3626,0,0
OS2459540,3121,0,0
OS2459559,3110,0,0
OS2459567,3571,0,0
OS2459575,3679,0,0
OS2459591,2319,0,0
OS2459604,1790,0,0
OS2459612,2230,0,0
OS245968X,3491,0,0
OS2459698,2230,0,0
OS2459700,1434,0,0
OS2559832,3571,0,0
OS2559939,1722,0,0
OS2560032,3571,0,0
OS2560059,3541,0,0
OS2560104,3571,0,.76145554
OS2561959,3515,0,0
OS2562070,3647,0,0
OS2604592,1390,0,0
OS2610984,1390,0,0
OS2640171,3463,0,0
OS264018X,1390,0,.8665511
OS264077X,2619,0,0
OS265504X,3135,0,0
OS2655058,3135,0,0
OS2655074,3135,0,0
OS2655082,3135,0,0
OS2655090,3135,0,0
OS2655103,2910,0,0
OS2655111,3135,0,0
OS265512X,3135,0,0
OS2655138,3135,0,0
OS2655146,3135,0,0
OS2655154,3135,0,0
OS2655162,3135,0,0
OS2655170,3135,0,0
OS2655189,3135,0,0
OS2655197,2910,0,0
OS265520X,2221,0,0
OS2655218,2930,0,0
OS2655226,3135,0,0
OS2655234,3135,0,0
OS2655242,3135,0,0
OS2655250,3135,0,0
OS2655269,3135,0,0
OS2655277,2910,0,0
OS2655285,3135,0,0
OS2655293,3135,0,0
OS2655306,2910,0,0
OS2655314,2930,0,0
OS2655322,3135,0,0
OS2655330,2910,0,0
OS2655349,2910,0,0
OS2655357,2910,0,0
OS2655365,2910,0,0
OS2655381,3135,0,0
OS265539X,3135,0,0
OS2655402,3135,0,0
OS2655410,3135,0,0
OS2655429,2930,0,0
OS2655437,3135,0,0
OS2655445,2230,0,0
OS2655453,3628,0,0
OS2655461,2021,0,0
OS2655488,1344,0,0
OS2655517,2021,0,0
OS2655525,1390,0,0
OS2655533,1390,0,0
OS2655584,3124,0,0
OS2655592,3131,0,0
OS2655605,2617,0,0
OS2655613,2651,0,0
OS2655621,1390,0,0
OS2655648,3727,0,0
OS2684705,1390,0,0
OS2684772,1342,0,0
OS2684780,1390,0,0
OS2684799,1453,0,0
OS2684801,1390,0,0
OS2715014,1722,0,.0065723676
OS2715073,1342,0,0
OS2745184,1390,0,0
OS2745272,1390,0,0
OS2760755,1390,.012658228,0
OS2760819,1390,.0078947367,0
OS2762080,2633,0,0
OS2762806,1390,0,0
OS2766153,1492,0,0
OS2766217,1512,0,0
OS2766276,1724,0,.43000001
OS276633X,3469,0,0
OS2766516,1721,0,0
OS2766575,2651,0,0
OS278364X,1390,0,0
OS2787464,3571,0,1
OS2787472,3139,0,0
OS3076998,3123,0,0
OS3077050,1321,0,0
OS3077114,2022,0,0
OS3077173,3649,0,0
OS3077237,1321,0,0
OS3201314,2012,0,0
OS3201322,3123,0,0
OS3260015,1492,0,0
OS3260023,1342,0,0
OS3260031,3147,0,0
OS326004X,3110,0,0
OS3290011,3646,0,0
OS3326838,1414,.0045425226,0
OS3397505,1321,0,0
OS3572510,3515,0,0
OS3593506,3110,0,0
OS3593514,1314,0,0
OS3600016,1342,0,0
OS3672423,2920,0,0
OS3672431,3131,0,0
OS367244X,1721,0,0
OS3672458,3151,0,0
OS3801344,2859,0,.44865009
OS3801838,3727,0,0
OS3801846,2230,0,0
OS3858308,1351,0,.45293781
OS3858447,3635,0,.40017793
OS3858551,3133,0,0
OS3862083,1810,0,.86237037
OS3903367,4227,0,0
OS3903420,3785,0,0
OS3908803,3182,0,0
OS3911391,1351,0,.31070659
OS3911404,3782,0,0
OS3911412,1351,0,0
OS3922699,1512,0,0
OS3925072,3121,0,0
OS3925101,3123,0,.16318057
OS3925144,1513,.00071428571,0
OS3925267,1351,0,0
OS3925427,1351,0,.13269705
OS3925574,3785,0,0
OS3925638,3571,0,0
OS3927019,3123,0,0
OS3928994,1351,.00027713625,0
OS3929049,1317,0,0
OS3929057,1491,0,.034446057
OS392917X,1351,.0013457743,.47855732
OS3929225,1351,0,0
OS3929233,3210,0,0
OS3929284,1351,0,0
OS3929292,4217,0,0
OS3929348,3133,0,0
OS3929356,3133,0,.32537138
OS3929401,3133,0,.025536261
OS3929460,1351,0,0
OS3929524,3785,0,0
OS3929583,1351,0,0
OS3929647,1351,0,.25361997
OS3930197,1351,0,0
OS3931026,1321,0,0
OS3933013,1351,0,.62600231
OS3933072,3785,0,0
OS3933136,3090,0,0
OS3933195,3782,0,0
OS3933259,3090,0,0
OS3933312,4080,0,0
OS3933910,3569,0,0
OS3944951,2930,0,0
OS3945508,3763,0,0
OS3945620,3030,0,0
OS3945743,1351,0,0
OS3951545,3133,0,0
OS3961356,3133,0,.25768542
OS3961372,3133,0,.29582587
OS3967395,3131,0,0
OS3998992,3131,0,.31779784
OS3999469,3482,0,0
OS4068682,1341,0,0
OS4180340,2221,0,.10858393
OS4400016,2021,0,0
OS4400024,2021,0,0
OS4400032,2021,0,0
OS4400040,2021,0,0
OS4400059,2029,0,.2561366
OS4400067,2023,0,0
OS4400075,2021,0,0
OS4400083,2651,0,0
OS4400091,2029,0,0
OS4400104,2029,0,0
OS4400112,3450,0,0
OS4400120,2021,0,0
OS4400139,3482,0,0
OS4400147,2029,0,0
OS4400155,2021,0,0
OS4400163,2021,0,0
OS4400171,2021,0,0
OS440018X,2021,0,0
OS4400198,2021,0,0
OS4400200,2651,0,0
OS4400219,2029,0,0
OS4480001,2021,0,0
OS448001X,1810,0,0
OS4542882,4315,0,.83267325
OS4543041,2312,0,0
OS454305X,1434,0,0
OS4543340,3151,0,0
OS4543359,1312,0,0
OS4543367,1492,0,0
OS4543375,2021,0,0
OS4543383,1411,.00728,0
OS4543391,2230,0,0
OS4546701,1810,0,0
OS454671X,3571,0,0
OS4546728,4315,0,1
OS4546736,2230,0,0
OS4546744,2311,0,0
OS4546752,1497,0,0
OS4546760,3571,0,.99454176
OS4546779,1411,0,0
OS4546787,2021,0,0
OS4546795,1810,0,0
OS4580010,1341,.0017301039,0
OS4670008,2221,0,0
OS4670016,2021,0,0
OS4670024,2021,0,0
OS4670032,2021,0,0
OS4670040,2672,0,0
OS4670059,2672,0,0
OS4670067,2672,0,0
OS4670075,2021,0,0
OS4670083,2021,0,0
OS4670091,2021,0,0
OS4670104,3732,0,0
OS4670112,3060,0,0
OS4670120,2672,0,0
OS4670139,1343,0,0
OS4670147,1951,0,0
OS4670155,2021,0,0
OS4670163,3121,0,0
OS4670171,2021,0,0
OS4670198,1721,0,0
OS4704124,1312,0,0
OS4793980,1511,0,0
OS4804870,1321,0,0
OS4810840,1312,0,0
OS4868794,2110,.00058618141,0
OS4868807,2110,.00030719393,0
OS4868815,4317,0,1
OS4868823,2312,0,0
OS4868831,4022,0,0
OS486884X,4027,0,0
OS4868858,2110,0,0
OS4868866,2110,0,0
OS4868874,2110,0,0
OS4868882,2110,0,0
OS4868890,2110,0,0
OS4868903,2687,0,0
OS4868911,3566,0,0
OS486892X,3566,.0021472392,0
OS4868938,1911,.0024204704,.057053942
OS4868946,4319,.0038860103,1
OS4868954,2110,0,0
OS4868962,2653,0,0
OS4868970,3571,0,0
OS4872048,4317,0,1
OS488011X,2663,0,0
OS4880275,1512,0,0
OS4881809,4319,0,0
OS4881892,2910,0,0
OS4885084,4160,0,0
OS4906498,3512,0,0
OS4906623,1390,0,0
OS4906631,3030,0,0
OS490664X,3030,0,0
OS4906658,1312,0,0
OS4906666,4041,.00067089329,0
OS4906674,3030,0,0
OS4906682,1312,0,0
OS4906690,3030,0,0
OS4906711,2530,0,0
OS490672X,3110,0,0
OS4906746,3030,0,0
OS4906789,3110,0,0
OS4906797,2619,.00071647903,0
OS490680X,1321,0,0
OS4906818,1312,0,0
OS4906834,1312,0,0
OS4906842,1312,0,0
OS4906869,2950,0,0
OS4906877,1312,0,0
OS4906893,1722,0,0
OS4906906,1724,0,0
OS4906922,3030,0,0
OS4906930,1312,0,0
OS4906949,3571,0,0
OS4906957,1312,0,0
OS4906965,2655,0,.18327509
OS4906973,1312,0,0
OS4906981,2659,0,0
OS490699X,1312,0,0
OS4907001,4316,0,.23840198
OS4913436,1312,0,0
OS4913444,1312,0,0
OS4914250,1312,0,0
OS4914260,2530,0,0
OS4914308,1312,.00081746094,0
OS4919053,1312,0,0
OS4919117,1312,0,0
OS4919416,1312,0,0
OS4919475,1312,0,0
OS4919539,1312,.00072108454,0
OS4919651,1312,0,0
OS491966X,1312,0,0
OS4919715,1312,0,0
OS4919723,1312,.00032425422,0
OS4920273,1312,0,0
OS4923036,2221,0,0
OS4924178,1523,0,0
OS4924418,3147,0,0
OS4924805,2681,0,0
OS4925226,1312,0,0
OS4925285,1722,0,0
OS4925349,1312,0,0
OS4925357,1411,0,0
OS4925373,3463,0,0
OS4925402,4357,0,0
OS4925461,2930,0,0
OS492547X,2110,0,0
OS4925525,2110,0,0
OS4925533,1515,0,0
OS4925541,2654,0,0
OS4925584,1523,0,0
OS4925592,1312,0,0
OS4925605,1312,0,0
OS4925648,1491,0,0
OS4925656,3442,0,0
OS4925701,1523,0,0
OS492571X,3134,0,0
OS4925760,1523,0,0
OS4925824,1523,0,0
OS4925883,1342,0,0
OS4925955,2652,0,0
OS4937032,1312,0,0
OS4937040,1312,0,0
OS4937059,1312,0,0
OS4937075,2651,0,0
OS4937091,2689,0,1
OS4937104,1711,0,0
OS4937112,1721,0,0
OS4937139,4011,0,0
OS4958538,3182,0,0
OS4975418,1415,0,0
OS4975477,1341,0,0
OS4975530,1781,0,0
OS497559X,2687,0,0
OS4975653,3131,0,0
OS4975717,4317,.0029027576,0
OS4975776,4317,.006801757,0
OS497583X,3090,0,0
OS4975899,3465,0,0
OS4975952,1453,0,0
OS4979013,1312,0,0
OS4979072,1312,0,0
OS4979136,3482,0,0
OS4985026,2621,0,0
OS4985034,2930,0,0
OS4985042,3010,0,0
OS4985050,1721,0,0
OS4985069,3515,0,0
OS4985085,4316,0,0
OS4985093,3090,0,0
OS4985114,4319,0,0
OS4985149,1312,0,0
OS4985157,3121,0,0
OS4985165,1314,0,0
OS4985181,2619,0,0
OS4985202,1312,0,0
OS4985210,2677,0,0
OS4985229,2319,0,0
OS4985237,1312,0,0
OS4985245,1721,0,0
OS4985261,2520,0,0
OS498527X,1420,0,0
OS4985288,1312,0,0
OS4985296,2619,0,0
OS4985325,1342,0,0
OS4985333,1810,0,0
OS4985341,1911,0,0
OS498535X,3121,0,0
OS4985368,1779,0,0
OS4985384,1314,.0020000001,0
OS4985392,1314,0,0
OS4985405,3562,0,0
OS4985413,1312,0,0
OS4985421,2110,0,0
OS4985448,1312,0,0
OS4985472,3010,0,0
OS4985480,1342,0,0
OS4985501,2110,0,0
OS498551X,3020,0,0
OS4985528,4011,0,0
OS4985536,4011,0,0
OS4985544,1924,0,0
OS5031013,3541,0,0
OS5098808,2812,0,0
OS5098816,3030,0,0
OS5098824,3030,0,0
OS5098840,3010,0,0
OS5098859,1435,0,.13861184
OS5099069,1314,.0027283099,0
OS5099077,2230,0,0
OS5099093,1312,0,0
OS5099106,1312,0,0
OS5168175,1341,0,0
OS524959X,3569,0,0
OS5252473,1342,0,0
OS5252537,3726,0,0
OS525265X,3647,0,0
OS5252713,1743,0,0
OS5253214,1342,0,0
OS5253273,3141,0,0
OS5253337,3727,0,0
OS5253396,3727,0,0
OS525345X,1923,0,.17777778
OS5254073,3142,0,0
OS5266007,3511,0,0
OS5515018,2672,.00079333596,0
OS5515026,1312,0,0
OS5515034,1721,0,0
OS5615027,1523,0,0
OS5671889,1431,0,0
OS5671897,2413,0,0
OS567190X,3121,0,0
OS5673657,4315,0,1
OS5674668,1414,0,0
OS5676743,1414,0,0
OS5677412,1524,.015665796,0
OS5720016,4351,0,0
OS5840013,2021,.0050582285,0
OS6010003,3133,0,0
OS6010038,3644,0,0
OS6010046,1312,0,0
OS6010062,3133,0,0
OS6010089,3133,0,0
OS601010X,3133,0,0
OS6010118,1434,0,.69096589
OS6010126,3133,0,0
OS6010134,1434,0,0
OS6010150,1434,0,0
OS6010185,3133,0,0
OS6010249,3590,0,0
OS6064810,4311,0,.13417633
OS8525187,2619,0,0
OS8526075,1390,0,.99866444
OS8544097,1390,0,0
OS8576726,1390,.00059075467,.90528542
OS8576734,1390,0,0
OS8578238,3151,0,0
OS9054823,4315,0,.96972233
PH1020015,1312,0,0
PH1030045,1419,0,0
PH1030088,1321,0,0
PH1030096,1312,0,0
PH1030184,1319,0,0
PH1030213,3312,0,0
PH1030301,4061,0,0
PH1036009,2221,0,0
PH1036017,1419,0,0
PH1036033,2221,0,0
PH1036041,1314,0,0
PH1045132,3632,0,0
PH1045140,3632,0,0
PH1045159,2221,0,0
PH1045167,4049,0,0
PH1045175,4049,0,0
PH1045183,4049,0,0
PH1045239,1453,0,0
PH1306005,1321,0,0
PH1306021,3654,0,0
PH130603X,1810,0,0
PH1318014,1742,0,0
PH133011X,3727,0,0
PH1330152,2012,0,0
PH1349101,1312,0,0
PH1354533,3463,.0038582124,0
PH1406030,3030,0,0
PH1424212,1499,0,0
PH1436002,2622,0,0
PH1454243,4315,0,0
PH1610154,4029,0,0
PH1610170,2311,0,0
PH1615027,3649,.0014432617,0
PH1615166,1311,0,0
PH1615203,2624,0,0
PH1615457,1311,0,0
PH1625129,1311,0,0
PH1630075,3139,0,0
PH1650252,2666,0,0
PH1650471,2029,0,0
PH165048X,1390,0,0
QB0029347,3410,0,0
QB0029355,2021,0,0
QB0029363,1810,0,0
QB0029371,1810,0,0
QB0055115,3169,.32933334,0
QB2012442,2750,0,0
QB2012477,1721,0,0
QB3620618,2710,0,0
QB3629065,1314,0,0
QB3629380,3727,0,0
QB3629524,3482,0,0
QB3629620,3080,0,0
QB3629751,3410,0,0
QB3629778,3410,0,0
QB362992X,2671,0,0
QB3630007,3515,0,0
QB3630146,1721,.0002170767,0
QB363143X,2031,0,0
QB3631464,1499,0,0
QB3631499,4111,0,0
QB3631528,1781,0,0
QB3631552,2681,0,0
QB3631587,1723,0,0
QB3631624,1351,.011893583,.69483566
QB3648995,3410,.00049145566,0
QB3649007,3621,.0020242915,0
QB3649031,3410,0,0
QB364904X,3410,0,0
QB3655036,3434,0,0
QB3674245,1810,0,0
QB3689586,2221,0,0
QB3701266,3110,0,0
QB3701290,1719,0,0
QB370132X,1311,0,0
QB3701354,1311,.0016666667,0
QB3701389,2021,0,0
QB3732425,1711,0,0
QB3758852,2221,0,0
QB3758879,1341,0,0
QB3758916,1722,0,0
QB3767871,1313,0,0
QB3767900,1722,0,0
QB3767935,1313,0,0
QB3767994,2110,0,0
QB3859602,3110,0,0
QB3969553,4392,0,0
QB3973093,3131,0,0
QB4021393,2730,0,0
QB4079042,2671,.00032036376,.58854699
QB4079165,3632,0,0
QB4079333,2023,0,0
QB407935X,3727,0,0
QB4079376,4317,.00016816331,0
QB4079384,1311,0,0
QB4079405,1311,0,0
QB4079413,3090,0,1
QB4079421,3632,0,0
QB407943X,2029,0,0
QB4079448,3240,0,0
QB4079456,3632,0,0
QB4079464,2651,0,0
QB4079472,1321,.019747235,0
QB4079480,1321,0,0
QB4079499,3110,0,0
QB4079501,3727,0,0
QB407951X,3632,0,0
QB4169355,1314,0,0
QB4169427,2221,0,0
QB4169435,1311,0,0
QB4169494,1721,0,0
QB6611290,1810,0,0
QB661140X,3782,0,0
QB6611434,3240,0,0
QB6611493,3131,0,0
QB6611506,4041,0,0
QB6611557,3571,0,0
QB6611629,3499,0,0
QB6611987,1810,0,0
QB6612322,3383,0,0
QB6612381,4316,0,0
QB6612429,3110,0,0
QB6612533,3110,0,0
QB6612541,3431,0,0
QB6612584,1313,0,0
QB6612592,3131,0,0
QB6612699,3629,0,0
QB6612760,3110,0,0
QB6612779,3123,0,0
QB6612824,1810,0,0
QB6613157,3131,.002879929,0
QB661327X,2652,0,0
QB6613288,3220,0,0
QB6613333,3764,0,0
QB6613341,3210,0,0
QB6613579,1412,0,0
QB661378X,3110,0,0
QB6614184,3110,.001468968,0
QB6614555,3442,0,0
QB661458X,1810,0,0
QB6614619,2221,0,0
QB6614774,3151,0,0
QB6662389,3030,0,0
QB6662506,3482,0,0
QB6662776,2665,0,0
QB6663840,3571,0,0
QB666400X,3571,0,0
QB6664165,3136,0,0
QB6664173,3110,0,0
QB6664261,2624,0,0
QB6664974,3260,0,0
QB7130851,3110,0,0
QB7130886,3110,0,0
QB7131010,1312,0,0
QB7131045,1315,0,0
QB7131272,2221,0,0
QB7131301,1810,0,.027874565
QB7131459,1761,0,0
QB714521X,2230,.0021058966,0
QB7301163,2029,0,0
QB7304890,3525,0,0
QB7314220,3133,0,0
QB7314255,1492,0,0
QB7314298,3030,0,0
QB7314319,3435,0,0
QB7314343,1550,.0020332092,0
QB731436X,1492,.0067796609,0
QB7314538,1390,0,0
QB7314546,2740,.0014297386,0
QB7314562,3499,0,0
QB7314570,4217,.0089913188,0
QB731460X,3123,0,0
QB7314618,3131,0,0
QB7314626,3435,0,0
QB7314677,2730,0,.33898306
QB7318010,1311,.0019936566,0
QB7318029,3727,0,0
QB7318037,3131,0,0
QB7318045,1321,0,0
QB7318061,3131,0,0
QB731807X,2221,0,0
QB7318088,3131,0,0
QB7318109,3131,0,0
QB7318117,1439,0,.58480752
QB7318125,3529,0,0
QB7318133,3131,0,0
QB7318141,3123,0,0
QB731815X,2619,0,0
QB7318176,3142,0,0
QB7318184,3131,0,0
QB7318192,3131,0,0
QB7318221,3638,.00015948963,0
QB7318256,3541,0,0
QB7318264,2221,0,0
QB7318272,2311,0,0
QB7318280,3523,0,0
QB7318299,3580,0,0
QB7318301,3121,0,0
QB7318483,1311,.00062980223,0
QB7318504,3133,0,0
QB7318512,2710,0,0
QB7322589,2311,0,0
QB732287X,3727,0,0
QB7322925,1313,0,0
QB7322933,3131,0,0
QB7322941,3529,0,0
QB732295X,3129,0,0
QB7322968,1810,0,0
QB7322976,1311,0,0
QB732834X,1311,0,0
QB7328585,3123,0,0
QB7330407,3131,0,0
QB7340015,3131,0,0
QB7340023,3565,.065523811,.059047621
QB7340031,3131,0,0
QB7340058,2633,0,0
QB7340090,1711,0,0
QB7340760,3141,0,0
QB7340867,3131,.067102805,0
QB7355049,1321,0,0
QB7355081,1830,0,0
QB7355241,2720,0,0
QB820041X,2311,0,0
QB8200428,1521,0,0
QB8200487,2221,0,0
QB8200495,2221,0,0
QB8200508,1341,0,0
QB8251065,1341,0,0
QB8252199,1550,0,0
QB826371X,1550,0,0
QB8266312,3110,0,0
QB8266929,3131,0,0
QB8266945,3431,0,0
QB8267008,1714,0,0
QB827104X,2040,0,0
QB8279295,2023,0,0
QB8279340,3123,0,0
QB8279391,4153,0,0
QB8279447,1590,0,0
QB855949X,3190,0,0
QB8559641,3070,0,0
QB8559916,3070,0,0
QB8809751,1499,0,.7631579
QB880984X,1512,0,0
QB9256730,1311,0,0
QB9256757,1311,0,0
QB9256765,1311,0,0
QB9285339,2221,0,0
QB9286016,1724,0,0
QB9286067,3010,0,0
QC0400277,4045,0,0
QC0400648,2720,0,0
QH160523X,3260,0,0
QH2409310,1742,0,0
QH2410020,1782,0,0
QH4800102,1341,0,0
QH5605165,2623,0,0
QH6502440,2623,0,0
RN0095505,3311,.0041338583,0
RN0095687,2230,0,.99602121
RN0098247,3486,.0053956835,0
RN0102074,1911,0,0
RN0102103,1923,0,1
RN0111085,3566,0,0
RN0324048,3121,0,0
RN0530570,3312,.00074838637,.42723042
RN0552083,2617,0,0
RN0559779,3153,0,0
RN0562927,4319,0,0
RN0565300,3131,0,0
RN0568800,4041,0,0
RN0691673,1810,0,0
RN0695391,3153,0,0
RN0695471,3153,0,0
RN0702010,4319,0,0
RN0831787,4319,0,.15314387
RN0839017,3155,0,0
RN0942946,4319,0,0
RN0943869,3155,0,0
RN101122X,1911,0,0
RN1011254,3567,0,0
RN1011289,3121,0,0
RN1151409,2671,.000135318,0
RN1151433,3481,0,0
RN115145X,2619,0,.32160425
RN1152436,2677,.000056529112,0
RN1300275,3110,0,0
RN1300283,4024,0,0
RN1304129,1550,0,0
RN1304137,3442,0,0
RN1304145,1911,0,0
RN1500381,2665,0,0
RN1501907,2617,0,0
RN1520040,3360,0,0
RN1520059,3110,0,0
RN1521211,3240,0,0
RN1599983,3155,0,0
RN167324X,1314,0,0
RN1865196,4041,0,0
RN2200989,4190,0,0
RN2201025,4319,0,0
RN2309538,1311,0,0
RN2357353,2930,0,0
RN2357636,1721,0,0
RN2358110,3512,0,0
RN2359535,3450,0,0
RN275464X,1321,0,0
RN2755001,1492,0,0
RN2799346,3499,0,0
RN2803704,2221,0,0
RN2804627,3134,0,0
RN2910243,2520,0,0
RN2961032,1890,0,0
RN2961075,3030,0,0
RN2961227,2617,0,0
RN2965041,2617,0,0
RN2967848,1745,0,0
RN2967856,2671,.0016286644,0
RN3217846,3381,.00037878787,0
RN3295844,2221,0,0
RN3864242,2021,0,0
RN4244889,4160,0,0
RN4247123,3110,0,0
RN4290287,3312,0,0
RN4297577,3312,0,0
RN4297585,3312,0,0
RN4306031,3316,0,0
RN4306058,3410,0,0
RN4308627,4021,0,.85738212
RN4308643,1498,0,0
RN4353321,2221,0,0
RN435333X,2221,0,0
RN4370009,3491,0,.43108109
RN4370017,3491,0,.58757061
RN4370025,3240,0,0
RN4370033,3572,0,.43030304
RN4370041,3491,0,.49604651
RN4370105,1782,.002295082,1
RN4370113,1782,0,0
RN4371175,3491,0,.5797497
RN4500600,3131,0,0
RN4500619,1311,0,0
RN4500627,3151,0,0
RN4500635,3131,0,0
RN4500643,3311,0,0
RN5223334,3727,0,0
RN5227909,1313,0,0
RN5227933,3220,0,0
RN5228792,3123,0,0
RN5310032,2622,0,0
RN5310040,3169,0,0
RN5503627,3133,0,1
RN550446X,3151,0,0
RN5505905,3410,0,0
RN5505913,3151,0,0
RN5506270,3139,0,0
RN5506318,3151,0,0
RN5506350,3151,0,0
RN5506369,3151,0,0
RN550729X,2730,0,0
RN5700065,4212,.019324033,0
RN570009X,3210,0,0
RN5810854,3410,0,0
RN5810985,3611,0,0
RN6000001,3153,0,0
RN6727673,3410,0,0
RN6727681,3410,0,0
RN6814232,2530,0,0
RN6817994,1420,0,0
RN6821088,3169,0,0
RN6821109,2221,0,0
RN6821141,2221,.003,0
RN682115X,2221,0,0
RN6821168,2221,0,0
RN6821176,3569,0,0
RN6821184,1499,0,0
RN6821790,4143,0,0
RN6823016,2023,0,0
RN6828431,1810,0,0
RN6858198,1314,0,0
RN6858227,2221,.039999999,0
RN6859211,1443,0,0
RN6859246,3499,0,0
RN6859254,3571,0,0
RN6859270,2221,0,0
RN6859289,1342,0,0
RN685930X,1810,0,0
RN6859334,1443,0,0
RN7027580,4319,0,0
RN7028321,4319,0,0
RN7304015,3727,.0023232659,0
RN730404X,2221,0,0
RN7304103,3240,0,0
RN7304138,3566,0,0
RN7304402,3470,0,0
RN7304437,2312,0,0
RN7304461,3030,0,0
RN7304496,3131,0,0
RN730455X,2623,0,0
RN7304584,1314,.00083892618,0
RN7304613,2629,0,0
RN7304648,2740,0,0
RN7304672,2221,0,0
RN7400584,1451,0,0
RN7400592,3131,0,0
RN7401333,3131,0,0
RN7401616,1721,0,0
RN7402053,3131,0,0
RN7402061,1313,0,0
RN7402133,1311,0,0
RN7402248,3131,0,0
RN7402432,3131,0,0
RN7402459,1390,0,0
RN767960X,2221,0,0
S14802825,1311,0,0
S21161720,3169,0,0
S21162862,3360,0,0
S21790375,3161,0,0
S21790578,3131,0,0
S21791175,3260,0,0
S3001006X,1311,0,0
S30010094,2011,0,0
S30010107,1810,0,0
S30010115,2021,0,0
S30010158,1311,0,0
S30010174,1311,0,0
S3001022X,3123,0,0
S30010377,1311,.0019154049,0
S30010385,1311,.0029220474,0
S30010393,2190,.0021154492,0
S30010406,3123,.0028516215,0
S30010553,1810,0,0
S30010609,3123,0,0
S30010633,3123,0,0
S30010668,3123,0,0
S30010684,1321,0,0
S30010705,1311,0,0
S30010721,3090,0,0
S30010748,3123,0,0
S30010756,3123,0,0
S30010764,3123,.0033585222,0
S30010772,1311,0,.030114343
S30010780,1312,0,0
S30010799,3123,0,0
S30010801,3123,0,0
S3001081X,3499,0,0
S30010860,3123,0,0
S30010895,1311,0,0
S30010908,1311,0,0
S30010959,1810,0,0
S30010975,3727,0,0
S30010983,1311,0,0
S30010991,1311,0,0
S30011011,3131,0,0
S3001102X,3132,.021114865,0
S30011329,2990,.031046258,.1086619
S30011484,3131,0,0
S30011505,3131,0,0
S30011513,1499,0,.3636021
S30011564,2021,0,0
S30012006,3727,.0058081648,.094490543
S60830683,1929,0,0
SA2005892,2011,0,0
SA2200647,3110,0,0
SA3051858,1312,0,0
SA3070178,2221,0,0
SA3082072,1810,0,0
SA3085185,2221,0,0
SA3100437,1312,0,0
SA3100445,1312,0,0
SA3100453,1312,0,0
SA3100461,1312,0,0
SA3100760,1312,0,0
SA3100779,1312,0,0
SA3100787,1312,0,0
SA3100795,1312,0,0
SA3102555,3782,0,0
SA3300033,3131,0,0
SA3450007,1451,0,0
SA3468864,1781,0,0
SA3500019,1312,0,0
SA3520079,3537,0,0
SA3520087,1312,0,0
SA3520095,2221,.0023105361,0
SA3520108,2221,0,0
SA3520124,2221,0,0
SA3520132,2221,0,0
SA3520140,2221,0,0
SA3520204,2613,0,0
SA3520239,2110,0,0
SA3520319,2730,0,0
SA3520327,2221,.0038991827,0
SA3520335,3525,0,0
SA3520343,2221,0,0
SA4500280,2450,0,0
SA5098158,1420,0,0
SA5402009,3521,0,0
SA5402906,1512,0,0
SA6000036,3782,0,0
SA6000108,3541,0,0
SA6000247,3571,0,0
SA6000255,3525,0,0
SA6000327,3121,0,0
SA6000343,3133,.009824561,0
SA6000351,3535,.0015610066,0
SA6000386,4073,0,0
SA6000405,2221,0,0
SA6000407,4027,.0049674013,0
SA730033X,4043,0,0
SA7740096,2710,0,0
SA9321425,3131,0,0
SC6825115,3110,0,0
SD0109701,3499,.0018882175,0
SD010971X,3571,0,0
SD0109744,2829,0,0
SD0109760,1312,0,0
SD0109808,3647,0,0
SD0131212,3210,0,0
SD0131247,3465,0,0
SD0131263,2440,.001607717,.4630225
SD0131300,3539,0,0
SD013136X,2652,0,0
SD0140768,2633,0,0
SD0140944,2520,0,0
SD0140952,2319,0,0
SD0288244,2622,.000652018,0
SD0288252,1512,0,0
SD0288260,2654,0,0
SD0288279,3169,0,0
